Gene	ckcc_reference/TCGA-MP-A4T4-01	ckcc_reference/TCGA-KK-A8IG-01	ckcc_reference/TCGA-A8-A09Z-01	ckcc_reference/TCGA-DD-AAW1-01	ckcc_reference/TCGA-YL-A8SB-01	ckcc_reference/TCGA-HC-7817-01	ckcc_reference/TCGA-06-0649-01	ckcc_reference/TCGA-C5-A1BE-01	ckcc_reference/TARGET-21-PATISD-09	ckcc_reference/TCGA-K4-A5RH-01
ZNF354C	7.35059976578	7.77379989624	4.5109000206	3.96919989586	8.06910037994	7.84340000153	8.54759979248	7.41489982605	8.03310012817	5.2389998436
ZNF355P	0.0	0.0	0.0	0.0	0.0	0.0	0.58259999752	0.0	0.0	0.648000001907
ZNF358	10.4031000137	11.5396995544	9.84449958801	11.5502996445	11.5690002441	11.2735996246	11.6824998856	10.961400032	9.51449966431	12.8626003265
ZNF362	10.2494001389	10.6417999268	9.18210029602	10.1623001099	10.7691001892	10.4083995819	10.5773000717	10.5806999207	10.1574001312	11.1557998657
ZNF365	6.01270008087	7.62109994888	5.33529996872	0.0	6.39799976349	7.22730016708	8.22630023956	7.83519983292	3.14359998703	9.86800003052
ZNF366	5.54650020599	5.75199985504	6.31739997864	5.32829999924	6.56459999084	6.16279983521	5.41359996796	3.37159991264	3.14359998703	5.36679983139
ZNF367	8.43770027161	6.61019992828	9.23869991302	8.36670017242	7.42700004578	7.18030023575	8.01609992981	10.0180997849	7.65549993515	9.62160015106
ZNF37A	9.4609003067	9.75909996033	9.83160018921	8.603099823	9.7716999054	9.26130008698	8.66199970245	9.63029956818	11.2882995605	9.10700035095
ZNF37BP	9.63889980316	8.88220024109	8.50969982147	6.55530023575	9.23369979858	8.83539962769	8.35709953308	8.47220039368	10.9181995392	7.96390008926
ZNF382	6.88329982758	7.55919981003	4.94619989395	3.67280006409	6.98150014877	6.55889987946	7.60669994354	4.10769987106	7.68879985809	6.0514998436
ZNF384	10.1148996353	10.2944002151	10.8382997513	9.98709964752	10.644200325	9.43220043182	10.7150001526	10.5321998596	9.86069965363	10.4750003815
ZNF385A	10.7175998688	10.0013999939	10.787899971	7.52479982376	10.6634998322	10.9575996399	11.5831003189	12.8816003799	9.15079975128	10.3737001419
ZNF385B	8.15729999542	8.36960029602	4.32840013504	10.1248998642	7.42700004578	9.49009990692	5.63609981537	1.56970000267	1.36029994488	5.11639976501
ZNF385C	6.80550003052	7.26579999924	6.87440013885	5.10020017624	6.66239976883	5.78620004654	5.82880020142	5.6357998848	7.42500019073	4.8952999115
ZNF385D	6.30919981003	8.52659988403	2.37179994583	10.9616003036	6.57579994202	8.25520038605	7.3435997963	3.14960002899	5.63199996948	5.47730016708
ZNF391	8.21870040894	6.12090015411	3.82010006905	0.0	7.86600017548	7.19390010834	8.06610012054	6.19659996033	7.3438000679	8.39159965515
ZNF395	10.7735996246	11.2062997818	11.8240995407	11.4130001068	11.9764003754	11.1597003937	11.3008003235	10.5769996643	12.6006002426	9.54279994965
ZNF396	6.74420022964	6.94619989395	7.44299983978	6.87720012665	7.69180011749	7.06680011749	8.02729988098	5.73239994049	1.36029994488	7.08050012589
ZNF397	9.62230014801	10.3134002686	9.25899982452	9.5015001297	10.4792003632	9.97550010681	9.43789958954	9.44419956207	10.2323999405	8.44620037079
ZNF404	7.32229995728	7.49329996109	6.41610002518	3.96289992332	6.77759981155	7.0952000618	8.99890041351	2.68109989166	3.14359998703	6.71000003815
ZNF41	8.29189968109	8.49059963226	7.98500013351	8.11480045319	8.93649959564	8.32479953766	8.43959999084	8.47900009155	7.67780017853	8.84519958496
ZNF414	7.89139986038	9.39780044556	8.73390007019	8.20849990845	9.33930015564	8.89999961853	8.72220039368	9.34130001068	4.51999998093	10.1316003799
ZNF415	8.16510009766	8.30700016022	8.37290000916	4.14160013199	8.97710037231	7.92560005188	8.09319972992	6.12720012665	7.27239990234	7.68660020828
ZNF415P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.496499985456
ZNF417	8.03050041199	7.9142999649	8.77830028534	7.57289981842	8.59860038757	7.27930021286	7.99910020828	5.11299991608	8.47270011902	7.30359983444
ZNF418	7.70559978485	7.7484998703	7.72100019455	3.14330005646	8.59500026703	7.01420021057	7.22130012512	1.56970000267	8.16909980774	6.64410018921
ZNF419	8.58460044861	8.48089981079	7.75689983368	7.27759981155	9.38409996033	8.27369976044	8.87979984283	4.1031999588	8.29329967499	7.85790014267
ZNF420	8.19600009918	8.48200035095	8.61600017548	7.64260005951	8.33660030365	8.21909999847	9.04930019379	7.19869995117	8.36699962616	8.38630008698
ZNF423	7.22730016708	8.51029968262	6.52790021896	5.58529996872	9.3908996582	8.47690010071	10.3415002823	5.78490018845	4.51999998093	8.94839954376
ZNF425	7.01020002365	8.14789962769	5.65859985352	8.07339954376	8.1281003952	6.98320007324	8.04409980774	6.40360021591	4.41790008545	6.28219985962
ZNF426	8.58180046082	9.47859954834	7.97469997406	5.32829999924	9.67220020294	9.18480014801	9.82590007782	9.66629981995	11.3640003204	10.2177000046
ZNF428	9.46700000763	10.6482000351	9.60270023346	9.66749954224	10.1379995346	10.5097999573	10.7981996536	10.1245002747	7.73199987411	11.2566003799
ZNF429	7.14499998093	8.29559993744	7.36679983139	7.76459980011	8.84920024872	7.99310016632	8.66230010986	6.63549995422	9.30889987946	6.93310022354
ZNF43	8.71290016174	9.43959999084	9.30140018463	5.14079999924	10.2412996292	9.72099971771	9.38809967041	8.05440044403	10.7680997849	9.49260044098
ZNF430	9.52060031891	8.20559978485	8.36380004883	4.55620002747	9.27210044861	8.41160011292	7.98169994354	8.98840045929	11.0741996765	8.50689983368
ZNF431	11.4785003662	8.97439956665	9.36919975281	5.05840015411	10.0763998032	8.81459999084	8.88589954376	9.59700012207	10.4083995819	8.65470027924
ZNF432	8.31120014191	9.19400024414	8.97900009155	7.4388999939	10.5045003891	9.22430038452	9.5436000824	7.68380022049	8.46619987488	7.86009979248
ZNF433	7.54960012436	7.98880004883	7.12629985809	6.32789993286	8.27939987183	7.77099990845	7.20109987259	7.17049980164	9.14760017395	7.62169981003
ZNF436	9.34389972687	9.9420003891	10.1844997406	8.43360042572	10.0972003937	9.66489982605	10.9264001846	10.6433000565	5.99310016632	9.76550006866
ZNF436-AS1	6.66919994354	6.94619989395	5.58879995346	6.12020015717	7.76210021973	5.90659999847	8.38809967041	6.44500017166	8.0375995636	6.24359989166
ZNF439	6.97049999237	6.34280014038	8.30760002136	3.43219995499	8.19919967651	7.77099990845	8.75650024414	5.10869979858	10.8037996292	8.84659957886
ZNF44	8.39509963989	8.40869998932	8.59389972687	8.42129993439	8.51299953461	8.1888999939	7.83549976349	8.49680042267	9.44810009003	8.57999992371
ZNF440	8.543800354	8.93340015411	9.88899993896	7.50159978867	9.67850017548	8.98579978943	8.61950016022	9.48680019379	9.52420043945	8.03530025482
ZNF441	7.80900001526	8.25329971313	7.91179990768	7.8343000412	8.58950042725	8.1015996933	8.27910041809	7.15719985962	7.25769996643	8.11849975586
ZNF442	6.57270002365	6.48269987106	5.99179983139	6.75169992447	6.61980009079	6.70830011368	6.32530021667	6.42030000687	6.33869981766	6.34549999237
ZNF443	6.38280010223	7.39340019226	7.82670021057	7.56169986725	7.45739984512	7.29729986191	7.72119998932	7.59709978104	8.5216999054	7.27850008011
ZNF444	10.0974998474	10.7701997757	9.68280029297	10.6326999664	10.7999000549	10.4414997101	10.0537996292	10.0350999832	6.49730014801	9.63729953766
ZNF444P1	0.0	0.0	0.675000011921	0.0	0.79699999094	0.0	1.0109000206	1.30820000172	0.0	0.496499985456
ZNF445	10.1632995605	9.78870010376	8.85029983521	9.82489967346	10.2761001587	9.24629974365	9.75650024414	9.85210037231	9.56910037994	10.2637996674
ZNF449	8.37170028687	8.07909965515	7.50589990616	7.47800016403	8.02970027924	7.40129995346	7.82910013199	6.75209999084	6.36639976501	7.65159988403
ZNF451	10.2641000748	10.4245996475	10.1724004745	10.0156002045	10.7871999741	10.2509002686	9.80879974365	10.4271001816	11.7950000763	10.7265996933
ZNF454	2.99580001831	4.6888999939	2.37179994583	0.985099971294	5.88899993896	4.06829977036	6.04379987717	0.0	1.36029994488	1.95449995995
ZNF460	5.64809989929	6.47489976883	7.13320016861	5.32899999619	5.96909999847	4.65530014038	4.60589981079	6.69789981842	7.81559991837	5.10010004044
ZNF461	7.74270009995	7.44070005417	8.3908996582	6.67070007324	7.2842001915	7.31069993973	8.19169998169	6.29930019379	7.51429986954	7.24580001831
ZNF462	9.8545999527	10.1907997131	5.60659980774	6.44610023499	10.6517000198	9.16250038147	9.98320007324	9.73029994965	6.22240018845	8.97570037842
ZNF467	9.05319976807	8.09220027924	9.54319953918	8.17959976196	8.57569980621	8.5044002533	7.48929977417	4.73280000687	8.07159996033	7.85989999771
ZNF468	9.45580005646	9.06849956512	10.6672000885	8.08800029755	9.98379993439	9.01720046997	8.61359977722	8.41829967499	9.77810001373	8.75529956818
ZNF469	8.65299987793	6.95580005646	8.44620037079	2.55999994278	8.32999992371	7.67259979248	8.24090003967	7.44080018997	7.56290006638	8.11209964752
ZNF470	8.08090019226	8.20160007477	4.6701002121	7.16989994049	9.13119983673	8.11950016022	9.29090023041	5.84789991379	6.22240018845	4.7486000061
ZNF471	8.3547000885	9.08520030975	3.31450009346	3.67280006409	9.57380008698	7.94570016861	9.01609992981	3.30130004883	8.20020008087	3.20429992676
ZNF474	5.47279977798	3.55380010605	2.6710999012	2.55999994278	5.81529998779	2.35479998589	6.48099994659	2.30360007286	0.0	2.66470003128
ZNF48	8.75230026245	8.89039993286	8.72169971466	8.16979980469	8.70250034332	8.65439987183	8.83230018616	8.79570007324	6.66270017624	9.22690010071
ZNF483	4.64559984207	5.93849992752	8.1904001236	1.56509995461	6.29339981079	5.32539987564	6.49730014801	3.67930006981	3.3791000843	6.20399999619
ZNF484	7.74270009995	7.07560014725	7.65000009537	6.37979984283	7.22849988937	6.62050008774	7.03289985657	7.36089992523	7.69969987869	7.64279985428
ZNF485	7.67309999466	7.33389997482	6.21680021286	5.61450004578	7.07130002975	6.95160007477	5.51319980621	5.73239994049	8.4533996582	5.98750019073
ZNF486	7.60580015182	5.79559993744	7.70050001144	3.67280006409	7.75960016251	7.66769981384	7.96420001984	3.30130004883	7.62150001526	8.30430030823
ZNF487	7.56510019302	7.35589981079	7.62400007248	6.62849998474	7.76700019836	6.83510017395	7.91050004959	7.58449983597	8.80640029907	6.67920017242
ZNF488	5.36840009689	1.79879999161	3.69280004501	0.0	5.42749977112	3.81060004234	6.87960004807	6.56979990005	0.0	4.8341999054
ZNF490	6.49480009079	5.84499979019	7.47879981995	6.40150022507	6.29010009766	5.73070001602	7.07310009003	4.91590023041	7.80819988251	5.63969993591
ZNF491	4.60029983521	6.52209997177	5.72520017624	4.05929994583	6.43540000916	5.7498998642	6.70809984207	2.44070005417	4.94390010834	5.978099823
ZNF492	2.68400001526	0.869000017643	0.0	0.0	2.33590006828	1.61240005493	5.78240013123	0.577300012112	4.70480012894	1.61080002785
ZNF493	9.19540023804	9.20520019531	8.521900177	6.75169992447	9.70320034027	8.58909988403	8.52560043335	5.38700008392	10.5180997849	7.56669998169
ZNF496	10.4280996323	9.91749954224	11.1913003922	7.8467001915	10.3166999817	9.99759960175	9.83399963379	9.59920024872	10.2880001068	11.5815000534
ZNF497	6.92189979553	8.12399959564	6.88770008087	7.32690000534	8.18099975586	6.99240016937	7.87629985809	6.45289993286	7.07159996033	6.34200000763
ZNF501	7.06129980087	7.85020017624	5.99179983139	2.29800009727	8.146900177	7.27920007706	8.74629974365	6.85989999771	7.51429986954	7.81059980392
ZNF502	7.84840011597	8.78079986572	3.62470006943	3.87890005112	7.87970018387	7.60809993744	9.2530002594	3.67930006981	6.7906999588	8.12909984589
ZNF503	9.66069984436	10.3041000366	5.87939977646	10.798500061	10.5733003616	10.0066995621	8.73750019073	10.0733003616	4.70480012894	9.00559997559
ZNF503-AS1	6.69110012054	5.70709991455	1.75969994068	7.00369977951	7.07130002975	6.24340009689	4.10799980164	2.56590008736	0.0	4.05420017242
ZNF503-AS2	6.26900005341	7.64750003815	1.75969994068	7.47429990768	8.12129974365	6.88280010223	7.23670005798	8.41359996796	0.0	6.30740022659
ZNF506	8.5248003006	9.10210037231	9.24120044708	5.19729995728	9.731300354	8.93109989166	8.95160007477	4.62330007553	7.70879983902	8.51669979095
ZNF510	8.52229976654	8.85739994049	9.28359985352	7.8218998909	9.12549972534	8.49899959564	9.07699966431	8.2923002243	7.39839982986	9.01179981232
ZNF512	9.768699646	10.5729999542	10.4724998474	9.44089984894	10.6141004562	10.3423995972	11.288599968	9.30329990387	11.6231002808	10.2813997269
ZNF512B	11.4925003052	10.4657001495	9.86429977417	10.6019001007	10.3674001694	9.76130008698	9.68959999084	10.1220998764	7.34989976883	11.0172996521
ZNF514	9.32310009003	9.08520030975	8.05539989471	7.62839984894	9.50069999695	8.63959980011	7.86089992523	8.26490020752	9.79310035706	8.59230041504
ZNF516	9.14099979401	9.18080043793	8.68239974976	9.97570037842	9.73600006104	9.60379981995	9.77499961853	6.85379981995	11.4162998199	7.93200016022
ZNF517	9.04259967804	8.96150016785	7.79650020599	10.2611999512	8.56449985504	8.26490020752	9.24090003967	7.85979986191	6.42019987106	9.49180030823
ZNF518A	9.34370040894	9.76280021667	9.22910022736	9.53229999542	10.2718000412	9.7733001709	9.07030010223	9.00699996948	10.1274003983	8.56599998474
ZNF518B	9.94810009003	10.8608999252	8.72780036926	5.92469978333	10.306599617	10.4258003235	10.1458997726	8.56960010529	9.0857000351	9.87110042572
ZNF519	6.79540014267	6.58559989929	5.05369997025	2.55999994278	7.76200008392	6.99030017853	7.72910022736	7.18370008469	8.79119968414	8.31130027771
ZNF521	8.50699996948	7.37760019302	6.21680021286	6.52489995956	7.40210008621	8.15460014343	10.2625999451	5.62139987946	4.18909978867	6.757999897
ZNF524	8.83059978485	9.78190040588	8.93719959259	9.30770015717	10.0059995651	9.353099823	8.68710041046	9.17189979553	7.62150001526	8.3720998764
ZNF525	9.18150043488	8.26959991455	8.48939990997	3.30789995193	9.81289958954	7.7063999176	7.20510005951	8.39420032501	8.42150020599	7.21909999847
ZNF527	7.4986000061	7.99280023575	6.54640007019	6.98150014877	7.46369981766	7.98530006409	8.03849983215	6.75209999084	8.28240013123	7.61880016327
ZNF528	9.50959968567	9.22329998016	10.1590995789	6.71180009842	9.95119953156	8.74479961395	9.98900032043	7.61019992828	8.48530006409	7.27290010452
ZNF528-AS1	7.4482998848	8.51679992676	8.46339988708	4.55620002747	9.04920005798	7.15969991684	9.13290023804	4.81080007553	8.45979976654	6.06920003891
ZNF529	9.25699996948	8.7876996994	9.08870029449	7.99359989166	9.03299999237	8.68120002747	9.74120044708	7.91090011597	10.8585996628	8.32479953766
ZNF529-AS1	6.17630004883	7.69199991226	5.26989984512	4.27899980545	6.41060018539	5.71269989014	7.02159976959	4.3001999855	7.62150001526	5.3951997757
ZNF530	7.49240016937	6.87690019608	6.51849985123	4.21950006485	7.35739994049	6.63059997559	7.62900018692	7.32600021362	6.64020013809	7.44610023499
ZNF532	11.3753004074	11.6284999847	9.49730014801	7.91219997406	13.1326999664	11.5050001144	11.4140996933	11.3587999344	8.55309963226	11.3299999237
ZNF534	3.12960004807	3.07690000534	3.39849996567	0.0	3.75880002975	2.14709997177	4.0204000473	0.577300012112	5.88250017166	0.496499985456
ZNF536	1.35070002079	6.56599998474	0.0	0.985099971294	7.17150020599	5.97060012817	7.34870004654	0.577300012112	0.0	2.09990000725
ZNF540	6.58039999008	7.03980016708	6.43139982224	5.36310005188	6.93879985809	6.74569988251	7.24079990387	4.46999979019	7.39839982986	4.40129995346
ZNF541	4.60029983521	5.15829992294	3.69280004501	9.38790035248	4.43620014191	2.69759988785	6.08760023117	9.91740036011	5.08389997482	4.34409999847
ZNF542P	8.79969978333	10.2918996811	5.3312997818	9.375	10.654800415	9.95499992371	10.2517004013	4.59280014038	8.11359977722	6.01529979706
ZNF543	7.21640014648	7.70020008087	7.93039989471	6.63469982147	8.28540039062	7.40420007706	6.89200019836	7.30779981613	7.61000013351	7.09019994736
ZNF544	10.1156997681	9.82909965515	9.94009971619	9.47869968414	10.2080001831	9.46979999542	9.74400043488	9.62580013275	10.6005001068	9.39360046387
ZNF546	7.34200000763	6.7716999054	6.37029981613	7.4047999382	7.35090017319	7.02939987183	7.98750019073	5.38700008392	8.28240013123	7.27680015564
ZNF547	6.68650007248	6.62470006943	6.69869995117	5.56279993057	7.24370002747	6.99889993668	7.95979976654	5.49660015106	5.4892001152	5.65390014648
ZNF548	8.94880008698	8.78530025482	9.0826997757	8.3751001358	9.41650009155	8.53520011902	8.66790008545	8.69499969482	10.8717002869	8.46800041199
ZNF549	8.38510036469	8.14599990845	8.89270019531	4.49550008774	9.18700027466	8.13710021973	8.3923997879	3.56399989128	8.86120033264	7.74100017548
ZNF550	9.09879970551	8.63689994812	8.1843996048	7.429500103	9.62180042267	8.74940013885	8.19670009613	7.99399995804	9.53279972076	7.69439983368
ZNF551	8.63339996338	7.29640007019	7.79090023041	7.06829977036	8.47459983826	7.15269994736	8.17650032043	7.39510011673	9.94449996948	7.33249998093
ZNF552	8.38959980011	8.94820022583	8.93220043182	8.10499954224	9.58679962158	10.2618999481	7.0187997818	7.46199989319	8.71389961243	6.54850006104
ZNF555	7.11880016327	7.23449993134	7.9376001358	7.37960004807	8.35949993134	7.53529977798	8.14070034027	7.85109996796	7.57639980316	7.42210006714
ZNF556	2.03590011597	4.54309988022	4.52810001373	0.985099971294	2.93300008774	6.23029994965	6.81599998474	5.04390001297	6.31050014496	5.45050001144
ZNF558	9.36950016022	9.20119953156	9.78180027008	9.02810001373	9.80879974365	9.17619991302	10.1342000961	9.84910011292	8.57100009918	9.79430007935
ZNF559	8.19569969177	9.49639987946	8.7732000351	8.28110027313	9.72449970245	9.2515001297	9.73970031738	8.56070041656	10.0466995239	9.08990001678
ZNF559-ZNF177	3.88210010529	5.30940008163	5.76389980316	4.30210018158	6.34340000153	5.43809986115	6.96059989929	5.27050018311	6.56790018082	5.08930015564
ZNF560	1.35070002079	0.0	0.0	0.0	1.30739998817	1.2460000515	6.78980016708	0.0	0.0	0.865299999714
ZNF561-AS1	6.93909978867	8.32740020752	7.14149999619	6.47319984436	8.1844997406	8.2936000824	9.32900047302	5.75890016556	8.45839977264	8.30300045013
ZNF563	6.50659990311	7.62709999084	5.96449995041	9.17459964752	7.4875998497	7.41289997101	6.87960004807	6.36110019684	6.31050014496	6.33459997177
ZNF566	7.90369987488	8.44839954376	8.13619995117	7.76459980011	8.09189987183	8.13150024414	8.56420040131	7.28200006485	9.01309967041	7.88609981537
ZNF567	8.13759994507	7.65110015869	7.95749998093	6.75169992447	7.32460021973	7.68230009079	7.91650009155	7.67770004272	8.26780033112	7.55410003662
ZNF568	7.84350013733	8.59599971771	8.2281999588	4.49490022659	8.25539970398	8.34619998932	8.43959999084	3.56399989128	9.06470012665	7.97270011902
ZNF569	7.40269994736	7.96479988098	7.27530002594	5.90129995346	7.39580011368	7.62330007553	8.32089996338	7.15220022202	8.61779975891	8.41100025177
ZNF57	6.66919994354	7.30399990082	6.81269979477	5.49420022964	7.76620006561	7.24690008163	7.27909994125	9.48600006104	8.89420032501	6.75250005722
ZNF570	8.03470039368	8.32159996033	7.29190015793	5.67100000381	8.09729957581	8.19229984283	8.73600006104	7.4077000618	9.21300029755	8.01679992676
ZNF571	7.34889984131	7.35589981079	6.57380008698	6.31020021439	7.07999992371	7.22069978714	7.66029977798	6.60669994354	9.5390996933	6.5218000412
ZNF571-AS1	4.75530004501	4.86289978027	2.6710999012	1.56509995461	4.70450019836	3.09500002861	8.38879966736	3.83669996262	4.94390010834	3.86369991302
ZNF572	6.80550003052	6.9267001152	3.31450009346	7.08920001984	6.86770009995	6.55889987946	6.65089988708	5.53219985962	4.30810022354	5.88089990616
ZNF573	5.66139984131	5.57219982147	5.81969976425	4.55620002747	5.56860017776	5.0841999054	5.66520023346	3.67930006981	9.45689964294	4.37960004807
ZNF575	5.82819986343	5.77400016785	5.81500005722	6.57019996643	5.97060012817	5.87319993973	7.34240007401	7.05049991608	5.72119998932	6.0829000473
ZNF577	8.59060001373	9.42140007019	5.72520017624	6.86509990692	10.1984996796	8.49499988556	8.91660022736	5.93170022964	9.72690010071	6.86350011826
ZNF578	3.59330010414	6.08799982071	3.53909993172	0.985099971294	5.39750003815	3.51850008965	6.23680019379	1.83940005302	3.3791000843	3.58330011368
ZNF579	8.20740032196	8.97340011597	5.83479976654	7.98689985275	9.01259994507	8.5234003067	8.3704996109	7.98280000687	5.80369997025	9.45600032806
ZNF580	9.41670036316	10.0761003494	8.13409996033	7.31890010834	10.3367004395	9.20380020142	9.87440013885	9.48250007629	7.32439994812	9.80249977112
ZNF581	9.55879974365	8.83409976959	9.39610004425	8.04160022736	9.90849971771	8.90760040283	8.83699989319	8.5420999527	11.3899002075	8.53590011597
ZNF582	6.80550003052	7.73180007935	3.47790002823	6.49389982224	7.82439994812	7.16660022736	7.70819997787	2.78769993782	7.7842001915	4.56050014496
ZNF582-AS1	5.42159986496	7.00309991837	1.81210005283	5.64300012589	7.33120012283	6.30730009079	8.61419963837	1.30820000172	7.1343998909	2.92100000381
ZNF583	6.69110012054	7.94029998779	4.91200017929	6.80319976807	8.08559989929	7.42449998856	7.68699979782	2.98000001907	7.42500019073	6.63810014725
ZNF585A	9.12479972839	8.24069976807	8.82149982452	7.93769979477	8.37430000305	8.05830001831	9.02140045166	6.91949987411	9.90240001678	8.56859970093
ZNF585B	9.61499977112	8.74600028992	8.87759971619	8.54259967804	9.04769992828	8.9391002655	9.43249988556	7.2513999939	8.98630046844	8.57380008698
ZNF586	7.78380012512	8.20040035248	8.06869983673	6.34539985657	8.75129985809	8.08339977264	7.57819986343	4.3358001709	10.5861997604	7.54139995575
ZNF587	10.2604999542	9.90670013428	9.67870044708	8.77999973297	10.8250999451	10.0979003906	9.20349979401	8.94979953766	11.0295000076	8.84060001373
ZNF587B	8.96759986877	8.79850006104	9.11929988861	8.35680007935	9.72140026093	8.93010044098	7.42299985886	6.43419981003	11.0558996201	6.76140022278
ZNF587P1	0.0	0.0	0.675000011921	0.0	0.0	0.0	0.0	0.0	1.36029994488	0.0
ZNF589	9.08380031586	10.1920003891	8.2109003067	6.69820022583	11.6681003571	9.67459964752	9.88000011444	9.52070045471	10.6294002533	8.02140045166
ZNF593	9.71440029144	9.80130004883	9.94830036163	9.55729961395	9.10840034485	9.73429965973	9.41450023651	9.92090034485	10.9336996078	9.98880004883
ZNF594	7.34200000763	8.13529968262	7.29190015793	1.97759997845	8.48950004578	7.93769979477	8.24569988251	6.33489990234	7.64429998398	8.19530010223
ZNF595	7.73220014572	9.728099823	8.84029960632	7.96999979019	8.67240047455	8.37329959869	7.6140999794	7.13210010529	0.0	7.16970014572
ZNF596	7.35650014877	6.39349985123	5.57819986343	6.93580007553	7.33099985123	6.72230005264	8.41619968414	5.92390012741	7.96040010452	6.20900011063
ZNF597	7.4482998848	7.62109994888	8.665599823	7.4047999382	7.68139982224	7.76649999619	7.52950000763	7.27650022507	8.70170021057	5.19939994812
ZNF599	7.28579998016	8.75349998474	7.91179990768	6.39659976959	8.42280006409	8.16839981079	9.10919952393	7.3435997963	7.52659988403	7.7892999649
ZNF600	9.4344997406	8.34329986572	8.34580039978	7.19239997864	8.3373003006	7.36000013351	6.69680023193	8.75249958038	9.09799957275	7.7922000885
ZNF605	8.32009983063	9.19709968567	8.25100040436	8.33990001678	10.0356998444	9.12399959564	8.85779953003	8.80529975891	8.49160003662	8.18519973755
ZNF606	8.89970016479	9.09549999237	8.73960018158	7.27419996262	10.0636997223	8.89929962158	9.18089962006	8.19649982452	9.72019958496	8.11999988556
ZNF607	8.71809959412	8.57110023499	8.07149982452	3.14330005646	8.48649978638	7.93359994888	8.45219993591	6.97160005569	6.65689992905	8.01920032501
ZNF608	9.38630008698	7.16970014572	7.85349988937	7.55509996414	9.90089988708	8.35529994965	10.4934997559	3.37159991264	9.55420017242	8.62119960785
ZNF609	10.6996002197	11.2554998398	10.8348999023	9.71990013123	11.2229995728	10.5700998306	10.119799614	10.625	11.0274000168	10.4982004166
ZNF610	7.07800006866	8.31449985504	7.72100019455	3.14330005646	8.52779960632	7.55119991302	8.2312002182	2.78769993782	7.53879976273	5.978099823
ZNF611	8.20880031586	8.09619998932	8.44989967346	6.42469978333	8.41139984131	7.04190015793	7.82800006866	7.5408000946	9.28730010986	7.70050001144
ZNF613	7.56510019302	10.0072002411	7.87190008163	6.91279983521	11.1234998703	8.91639995575	7.64370012283	7.10650014877	5.14900016785	7.34399986267
ZNF614	8.05169963837	9.76970005035	8.3545999527	4.36380004883	10.5881004333	9.24800014496	9.19169998169	4.62190008163	8.20020008087	8.27589988708
ZNF615	7.89139986038	9.93710041046	8.2138004303	6.77759981155	11.9095001221	9.83160018921	8.44079971313	4.06589984894	6.28170013428	7.97039985657
ZNF616	8.60039997101	8.58979988098	9.09969997406	8.57740020752	9.59589958191	8.32479953766	8.50959968567	8.06200027466	5.76270008087	7.64279985428
ZNF618	9.06789970398	9.14750003815	10.0975999832	7.74490022659	10.0726995468	8.58909988403	8.32549953461	7.09100008011	9.69180011749	9.97249984741
ZNF619	7.60010004044	7.16970014572	7.77699995041	7.47800016403	7.61240005493	7.36569976807	7.60669994354	7.22989988327	7.32980012894	7.90759992599
ZNF620	6.65819978714	6.48269987106	5.93669986725	6.01490020752	6.66239976883	6.47240018845	7.04400014877	7.12699985504	8.4533996582	7.31449985504
ZNF621	9.67469978333	9.55350017548	9.32439994812	8.71490001678	10.1757001877	9.37110042572	10.888299942	9.12310028076	9.74810028076	9.86989974976
ZNF623	10.9349002838	10.0672998428	9.94449996948	10.4026002884	10.3978004456	9.65139961243	9.78829956055	9.70590019226	9.31949996948	11.0896997452
ZNF624	7.10260009766	6.35739994049	7.14149999619	4.77850008011	7.67619991302	6.96750020981	7.37919998169	6.58470010757	5.88250017166	7.40819978714
ZNF625	5.45819997787	5.9513001442	5.48350000381	1.6928999424	6.06619977951	5.396900177	6.65560007095	4.73180007935	4.7108001709	6.87400007248
ZNF625-ZNF20	6.85850000381	6.01389980316	7.07450008392	5.26170015335	6.69659996033	6.90679979324	7.84759998322	5.53970003128	0.0	7.29090023041
ZNF626	8.76290035248	9.23180007935	8.34029960632	4.77850008011	9.78969955444	9.31579971313	9.32069969177	2.68109989166	0.0	7.93260002136
ZNF627	8.76780033112	9.19299983978	9.23439979553	8.97010040283	9.619099617	9.40799999237	10.1625995636	8.44480037689	8.33230018616	9.793800354
ZNF628	7.98710012436	8.23760032654	7.93310022354	7.37960004807	8.6033000946	7.8968000412	7.53739976883	8.04329967499	7.89289999008	8.55500030518
ZNF630	6.62659978867	7.41389989853	6.31040000916	4.49490022659	7.0798997879	7.16020011902	7.80319976807	5.896900177	6.02820014954	6.90859985352
ZNF638-IT1	4.17430019379	3.44860005379	2.6710999012	3.14330005646	3.90799999237	1.61240005493	2.33940005302	2.44070005417	7.37139987946	0.865299999714
ZNF648	1.73360002041	0.0	0.0	8.18929958344	0.0	1.90439999104	4.0204000473	1.56970000267	2.86190009117	0.865299999714
ZNF649	8.08500003815	9.53349971771	7.06650018692	6.72520017624	10.511300087	8.44169998169	9.42119979858	6.8720998764	8.15330028534	8.23519992828
ZNF649-AS1	0.0	0.0	0.0	0.0	2.27349996567	0.0	2.65989995003	0.0	0.0	0.0
ZNF652	10.2866001129	11.3975000381	11.3088998795	11.3552999496	11.7009000778	10.8373003006	10.1791000366	9.81000041962	9.45129966736	9.87619972229
ZNF654	8.58769989014	9.12629985809	9.12619972229	8.53229999542	9.42850017548	9.33020019531	8.65470027924	9.66100025177	9.24320030212	9.22789955139
